eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2008,42,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2009,11,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2011,68,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2012,144,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2013,176,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2014,136,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2015,600,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2016,63,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2017,1190,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2018,2872,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2019,4813,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2020,226,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2021,6496,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2022,812,
15_42,KM2,Drought impact area,KM2,Square kilometre,IS,Iceland,2023,2716,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2000,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2001,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2002,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2003,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2007,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2011,8,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2012,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2015,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2017,10,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2018,40,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2019,2,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2020,4,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2021,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2022,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,LI,Liechtenstein,2023,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2000,87,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2001,87,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2002,5252,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2003,4356,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2004,294,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2005,487,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2006,2487,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2007,9,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2008,2832,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2009,439,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2010,1235,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2011,2620,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2012,826,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2013,3030,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2014,16764,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2015,4592,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2016,2002,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2017,1081,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2018,15987,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2019,6456,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2020,2958,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2021,24138,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2022,3488,
15_42,KM2,Drought impact area,KM2,Square kilometre,NO,Norway,2023,6799,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2000,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2001,2,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2002,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2003,1481,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2004,37,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2005,62,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2006,228,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2007,15,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2008,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2009,443,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2010,321,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2011,2312,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2012,308,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2013,51,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2014,2,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2015,498,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2016,66,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2017,1763,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2018,4796,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2019,2201,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2020,1954,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2021,457,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2022,6317,
15_42,KM2,Drought impact area,KM2,Square kilometre,CH,Switzerland,2023,1451,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2000,19178,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2001,110,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2002,281,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2003,20418,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2007,276,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2008,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2009,18,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2011,564,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2012,8291,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2013,640,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2015,625,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2017,2189,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2019,18,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2020,886,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2021,6338,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2022,24979,
15_42,KM2,Drought impact area,KM2,Square kilometre,BA,Bosnia and Herzegovina,2023,590,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2000,2058,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2001,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2002,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2003,1050,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2007,24,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2011,483,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2012,4274,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2013,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2015,447,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2017,1236,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2018,6,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2019,21,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2020,136,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2021,2692,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2022,3576,
15_42,KM2,Drought impact area,KM2,Square kilometre,ME,Montenegro,2023,4,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2000,8552,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2001,9126,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2002,214,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2003,42,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2007,907,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2011,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2012,745,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2015,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2017,8268,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2019,533,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2020,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2021,2697,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2022,720,
15_42,KM2,Drought impact area,KM2,Square kilometre,MK,North Macedonia,2023,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2000,2266,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2001,512,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2002,34,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2003,2814,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2007,2063,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2008,792,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2011,313,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2012,670,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2013,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2015,585,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2016,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2017,4757,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2018,32,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2019,396,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2020,662,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2021,4006,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2022,5417,
15_42,KM2,Drought impact area,KM2,Square kilometre,AL,Albania,2023,45,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2000,33894,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2001,4188,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2002,422,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2003,6870,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2007,5254,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2009,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2011,396,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2012,14813,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2013,1030,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2014,5,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2015,267,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2017,2106,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2018,4,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2019,29,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2020,454,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2021,3994,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2022,11842,
15_42,KM2,Drought impact area,KM2,Square kilometre,RS,Serbia,2023,31,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2000,37477,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2001,41379,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2002,11,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2003,12153,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2004,1915,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2005,380,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2006,3869,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2007,90081,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2008,92644,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2009,1593,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2010,4793,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2011,80,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2012,1014,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2013,5439,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2014,37411,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2015,201,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2016,16899,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2017,53864,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2018,6021,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2019,14621,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2020,23372,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2021,155982,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2022,60185,
15_42,KM2,Drought impact area,KM2,Square kilometre,TR,Türkiye,2023,15735,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2000,1776,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2001,319,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2002,3,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2003,360,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2004,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,56,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,103,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,1356,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,1,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,74,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,38,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,0,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,829,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,348,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,1652,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2022,1446,
15_42,KM2,Drought impact area,KM2,Square kilometre,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2023,0,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2000,4.54,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2001,2.43,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2002,2.72,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2003,9.65,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2004,0.45,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2005,5.62,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2006,3.17,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2007,1.77,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2008,0.89,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2009,1.74,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2010,0.53,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2011,2.55,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2012,9.37,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2013,0.18,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2014,0.81,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,2.56,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2016,1.62,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2017,3.88,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2018,6.77,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2019,7.59,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2020,4.99,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2021,2.76,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,16.15,
15_42,PC,Drought impact area,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2023,3.57,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2000,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2001,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2002,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2003,0.65,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2004,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2005,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2006,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2007,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2008,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2009,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2010,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2011,7.44,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2012,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2013,0.26,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2014,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2015,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2016,0,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2017,8.46,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2018,11.6,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2019,4.69,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2020,38.56,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2021,0.01,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2022,56.99,
15_42,PC,Drought impact area,PC,Percentage,BE,Belgium,2023,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2000,51.05,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2001,44.46,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2002,8.39,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2003,12.49,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2004,0.25,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2005,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2006,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2007,9.22,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2008,0.35,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2009,2.19,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2010,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2011,0.23,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2012,1.68,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2013,0.15,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2014,0,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2015,0.01,
15_42,PC,Drought impact area,PC,Percentage,BG,Bulgaria,2016,0.01,
